location,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
Colombia,1990-03-04 00:00:00+00:00,63.0,18.6305,13.8805,16.130499,21.011345,14.51568,17.753378,0,0,43343.082,28786.37,52.500004,52.500004,0.0,24.0,5.8603754,22.68,287.62234,11.05,1.9566325
Colombia,1990-03-05 00:00:00+00:00,63.0,20.1305,14.3305,16.715916,23.211878,15.23959,18.521093,0,0,43358.684,33283.65,51.300003,51.300003,0.0,23.0,6.130579,24.84,292.5431,14.53,2.626821
Colombia,1990-03-06 00:00:00+00:00,63.0,22.6305,13.3305,17.09925,24.662567,14.195536,18.84561,0,0,43374.305,39102.617,31.9,31.9,0.0,20.0,5.1919937,25.919998,345.25638,18.53,3.3770835
Colombia,1990-03-07 00:00:00+00:00,63.0,21.580502,14.280499,17.234667,24.679157,15.341537,18.931,0,0,43389.938,27669.502,43.199997,43.199997,0.0,24.0,6.87779,30.599998,331.38947,17.16,3.1423724
Colombia,1990-03-08 00:00:00+00:00,61.0,23.6805,13.5805,17.643,26.76199,14.263853,19.406946,0,0,43405.566,37984.73,11.0,11.0,0.0,16.0,5.692099,25.199999,335.55606,20.2,3.7738433
Colombia,1990-03-09 00:00:00+00:00,61.0,24.730501,14.3805,18.395082,28.595722,15.450655,20.326262,0,0,43421.188,39409.81,10.200001,10.200001,0.0,16.0,6.12,29.88,307.7468,20.73,3.9332798
Colombia,1990-03-10 00:00:00+00:00,63.0,25.1805,14.9805,18.732584,29.225807,15.601467,20.485826,0,0,43436.777,36229.418,20.5,20.5,0.0,15.0,7.289445,35.28,9.090153,21.3,4.056999
Colombia,1990-03-11 00:00:00+00:00,63.0,22.580502,13.9805,17.532583,26.01848,14.723644,19.492817,0,0,43452.336,20302.238,35.300003,35.300003,0.0,22.0,5.6002855,33.12,29.054508,15.67,2.9456546
Colombia,1990-03-12 00:00:00+00:00,63.0,23.9305,14.780499,18.07425,27.354267,15.714712,19.914951,0,0,43467.863,37872.605,51.8,51.8,0.0,24.0,7.9932976,41.760002,10.713033,21.22,3.9313056
Colombia,1990-03-13 00:00:00+00:00,63.0,24.7805,13.530499,17.632582,28.950733,13.818943,19.339525,0,0,43483.48,38089.69,24.400003,24.400003,0.0,14.0,6.989936,34.92,10.234729,22.97,4.2273965
Colombia,1990-03-14 00:00:00+00:00,63.0,24.3805,13.5805,17.709665,28.868011,14.167627,19.444921,0,0,43499.2,33099.426,30.100002,30.100002,0.0,19.0,8.12197,35.64,4.184848,21.68,4.030919
Colombia,1990-03-15 00:00:00+00:00,63.0,22.5305,14.2305,17.597166,26.324581,15.057112,19.509272,0,0,43515.008,27448.775,26.199997,26.199997,0.0,23.0,5.2416787,29.16,27.012596,18.08,3.3863668
Colombia,1990-03-16 00:00:00+00:00,63.0,24.3805,14.6305,18.215916,26.80555,15.532467,20.266195,0,0,43530.895,33612.066,45.6,45.6,0.0,24.0,6.6185193,27.72,12.994685,19.4,3.671572
Colombia,1990-03-17 00:00:00+00:00,61.0,22.830502,14.530499,17.520082,25.644735,15.491114,19.268137,0,0,43546.844,30930.67,21.4,21.4,0.0,21.0,9.531505,31.319998,318.60852,17.05,3.1194968
Colombia,1990-03-18 00:00:00+00:00,61.0,21.1805,15.2305,17.390917,23.199259,16.544025,19.278624,0,0,43562.85,5257.9556,18.0,18.0,0.0,19.0,5.4477882,21.96,338.87515,11.38,2.143719
Colombia,1990-03-19 00:00:00+00:00,63.0,21.4305,13.8305,17.22425,23.60674,14.449217,18.884005,0,0,43578.906,28522.389,19.2,19.2,0.0,21.0,7.5942073,29.88,316.27295,16.02,2.9141629
Colombia,1990-03-20 00:00:00+00:00,61.0,21.830502,14.780499,17.863834,26.149837,16.031374,19.91796,0,0,43594.996,22204.941,18.699997,18.699997,0.0,20.0,4.1046314,27.72,289.65393,16.62,3.1157308
Colombia,1990-03-21 00:00:00+00:00,63.0,21.8805,15.1305,17.64925,24.88927,16.35831,19.476511,0,0,43611.117,22415.209,16.599998,16.599998,0.0,17.0,7.5685663,28.8,329.4209,14.59,2.706169
