year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
2008-02-01,36.48275862068966,29.95205172413793,19.64343103448276,23.979565689655175,32.24594865517241,22.02281096551724,26.296178620689652,11.673994770114941,9.774871086206895,2.0137930310344827,2.0137930310344827,3.7586206896551726,9.87656914137931,30.463448103448275,202.74872981034483,18.055172413793105,3.943062151724138,2.0,2008.0
2008-03-01,29.967741935483872,30.761951612903225,19.544209677419353,24.23661551612903,32.75576264516129,21.748199645161293,26.186159290322582,12.064154498207884,9.241735947401432,1.6129032516129032,1.6129032516129032,5.129032258064516,11.486409467741934,34.0954834516129,236.98128282580646,18.950322580645164,4.291338303225807,3.0,2008.0
2008-04-01,30.166666666666668,31.8455,20.848833333333335,25.5537632,34.5890602,24.03423413333333,28.315484299999998,12.467748268518518,10.996937016666667,1.74000006,1.74000006,3.1333333333333333,12.336989856666666,35.37599943333333,258.5273689,21.78933333333333,4.902520883333334,4.0,2008.0
2008-05-01,39.483870967741936,31.82324193548387,21.829693548387098,25.972502387096775,35.63073138709677,25.47979758064516,29.501856290322582,12.80284464157706,10.35359581451613,5.577419258064515,5.577419258064515,5.064516129032258,12.287112170967742,37.54451496774193,236.0668471645161,21.297096774193548,4.744335419354838,5.0,2008.0
2008-06-01,57.4,28.617166666666666,20.583833333333335,23.945291066666666,33.1921731,24.018483733333333,27.789689133333336,12.966566499999999,10.28925237037037,7.496666723333333,7.496666723333333,8.033333333333333,8.76253603,31.223999199999998,139.36013225999997,19.458333333333332,3.9672860466666666,6.0,2008.0
2008-07-01,55.32258064516129,28.33291935483871,20.152274193548386,23.511548129032256,33.03066435483871,23.39378535483871,27.325683096774195,12.881356370967742,9.584687525985663,6.1225806903225815,6.1225806903225815,7.161290322580645,8.721429277419356,33.18967664516129,120.85142983870968,18.84903225806452,3.8312066290322577,7.0,2008.0
2008-08-01,57.193548387096776,29.386145161290322,21.020016129032257,24.465311258064517,34.60923293548387,24.632687870967743,28.621196258064515,12.588260878136202,11.090432392473119,6.690322716129033,6.690322716129033,6.709677419354839,9.19404170967742,30.03096706451613,156.9502208032258,21.35451612903226,4.375345370967742,8.0,2008.0
2008-09-01,58.86666666666667,28.955499999999997,20.8455,23.93598546666667,34.70717743333333,24.5547462,28.384766233333334,12.202910833333334,9.687718148148148,13.283333444666669,13.283333444666669,10.133333333333333,7.961212683333333,26.9159996,193.8206849,19.432666666666666,3.9154143266666663,9.0,2008.0
2008-10-01,58.935483870967744,25.384532258064514,19.64904835483871,21.743470225806455,29.12471377419355,22.691125129032258,25.11116622580645,11.802338691756272,5.680291794444445,16.606451762580644,16.606451762580644,15.838709677419354,9.32601896451613,31.98193529032258,296.0793628709677,10.916129032258064,2.216951677419355,10.0,2008.0
2008-11-01,37.833333333333336,23.378833333333333,16.003833333333333,18.952096533333336,24.708383933333334,17.071481433333336,20.227589350000002,11.458629777777778,6.533959431481481,2.606666678333333,2.606666678333333,6.5,10.52570668,31.295999433333336,296.91302206666666,12.578666666666667,2.4981458979999998,11.0,2008.0
