Date,Indonesia_temperature_2m_mean,Indonesia_daylight_duration,Indonesia_sunshine_duration,Indonesia_precipitation_sum,Indonesia_wind_speed_10m_max,Indonesia_wind_gusts_10m_max,Indonesia_et0_fao_evapotranspiration
01/2016,26.073545032258064,12.287818342293907,8.999096293010753,8.045161141935484,9.6834906,25.06064461290323,3.4155608774193547
01/2017,25.92452329032258,12.28647224014337,8.135108154121864,8.396774274193548,11.783363045161291,30.11225751612903,3.4986266096774195
01/2018,26.04018216129032,12.286944327956988,8.469770376344085,4.13225803483871,12.652857293548387,30.820644516129033,3.914280258064516
01/2019,25.807789741935483,12.287369121863799,8.38623111111111,10.077419630645162,13.159285193548387,30.959999580645164,3.557740012903226
01/2020,25.817736225806453,12.287783906810036,8.582871129032258,11.196774396774194,11.889402241935484,28.405160225806448,3.3771822967741936
01/2021,25.15765464516129,12.286451021505377,6.562992605734767,12.206451706451613,13.39510537419355,29.00903158064516,2.943300019354839
01/2022,25.42882470967742,12.2869307437276,8.863626146953404,10.312903632258063,12.402364338709678,26.140644806451615,3.6743052193548387
01/2023,25.170088258064517,12.287349758064517,7.984102547849463,11.041935358064515,13.252027922580645,28.90451570967742,3.5705087
01/2024,25.788030161290322,12.287750564516129,8.00342558064516,19.787097040322582,11.364266148387097,28.486451161290322,3.483949919354839
02/1990,25.43888982142857,12.215221914682541,9.179366805555556,8.982142882142856,9.290741975,24.479999499999998,3.518966125
02/1991,25.676909714285717,12.21589316468254,9.592744097222223,9.032142939285714,12.137616571428572,32.888570357142854,3.9719126357142858
02/1992,25.417689620689654,12.215053515325671,9.077890258620691,9.231034668965517,9.783467324137932,24.579309689655172,3.6407884379310347
02/1993,25.017386678571427,12.214380684523809,9.142079464285715,8.828571635357143,10.065547064285713,28.324284964285713,3.639581192857143
02/1994,25.6260175,12.215101170634922,9.029716488095238,8.407142665714286,10.67932,28.079999285714283,3.700954439285714
02/1995,24.88055682142857,12.21576369047619,7.3083823247023805,13.192857096428572,11.836091392857142,29.19857082142857,3.161136784642857
02/1996,24.71783348275862,12.214959885057471,8.09563337164751,9.158620879310345,12.735851620689655,32.51172344827586,3.2177100896551725
02/1997,25.48234235714286,12.214299484126984,8.824361775793651,8.700000001428572,10.587137442857143,30.175713642857144,3.6271463749999997
02/1998,26.073562035714286,12.215031220238094,8.68638191468254,10.260714567857145,8.476577364285713,23.052856535714284,3.367791796428571
02/1999,25.267610035714284,12.215717371031745,9.17435068452381,7.528571171428572,11.953896535714287,31.73142807142857,3.6682132035714288
02/2000,25.433134586206897,12.214913007662835,8.707133789272032,7.879310173793103,11.07807521724138,28.824827172413794,3.670621568965517
02/2001,25.381375499999997,12.214253422619048,9.369997615079365,7.471428625,11.242307835714286,32.11714189285714,3.6857788357142858
02/2002,25.67906707142857,12.214955337301587,10.086466428571429,5.0607143,12.59685175,32.92714185714286,3.9164797071428574
02/2003,25.399752714285714,12.215617946428571,8.699015064484128,10.18571421,11.012436471428572,29.879999714285713,3.500414685714286
02/2004,25.468479862068964,12.214838869731802,8.810051829501916,9.006896562068965,10.698352996551725,27.881379068965515,3.5727907793103446
02/2005,25.945511285714286,12.214162380952382,10.121870942460317,10.121428646428571,8.757223735714286,24.402856571428572,4.002320546428572
02/2006,25.56463335714286,12.214853293650794,8.64858123015873,12.1357146,10.666764796428572,28.221428357142855,3.5051592642857146
02/2007,25.542907678571428,12.21552548611111,9.0877741765873,7.47142855,10.241679435714286,25.61142782142857,3.5618202035714286
02/2008,25.810146379310343,12.214734846743296,9.227527834291188,4.172413824137931,13.400479410344829,34.79586144827586,3.870607479310345
02/2009,25.519692321428572,12.214059871031747,8.110014290674602,7.710714217857143,10.099391453571428,29.365713821428574,3.404510046428572
02/2010,25.778398464285715,12.21474128968254,8.112386216269842,20.474999878571428,8.9950142,22.808570964285714,3.418968742857143
02/2011,25.7609875,12.215412777777777,9.220444479166668,4.5999998375,11.98387640357143,31.808570357142855,3.846731167857143
02/2012,25.442833137931036,12.214649616858237,8.866422407088123,10.84827608275862,8.450293979310345,23.449654724137933,3.611979372413793
02/2013,25.705184107142856,12.213953799603175,8.17041501889881,13.749999312142858,11.406932017857143,30.162856285714287,3.4127118642857144
02/2014,25.95920207142857,12.214636815476192,9.690688501984127,5.7392858375,10.847487392857143,28.88999910714286,3.808886317857143
02/2015,25.43769825,12.215333998015874,9.221399474206349,6.7821428642857144,10.369969378571428,26.177142392857142,3.591200107142857
02/2016,25.93909772413793,12.21457248084291,7.692057278735632,11.01034479310345,11.537096189655172,28.551723586206897,3.2785904286206895
02/2017,25.418300892857143,12.213878293650794,8.025148821428571,11.41428589107143,12.932677046428571,30.972856357142856,3.3348124821428575
02/2018,25.23548757142857,12.214554186507936,7.913127361111111,11.721428696428571,12.255827178571428,27.629999357142857,3.1349547571428573
02/2019,25.540918107142858,12.215249176587301,7.897304668353174,13.200000132142858,10.059113439285714,23.618570892857143,3.3613275285714286
02/2020,26.022505103448275,12.21450240421456,8.712034809386973,13.38275932413793,11.291967465517242,27.571034103448277,3.553775751724138
02/2021,25.496796,12.213791755952382,8.018809141865079,10.853571714285716,13.503496392857143,30.25285657142857,3.241345967857143
02/2022,25.824475678571428,12.214480773809525,8.759769555555556,9.185714485714286,11.726882217857142,26.369999464285716,4.0113627392857145
02/2023,25.84634957142857,12.21520213293651,8.772902549603176,9.064285713928571,13.878437464285714,29.918570607142858,3.9986574035714284
02/2024,25.735005241379312,12.214436733716475,7.612205086206897,19.303449500000003,11.854620913793102,28.986206137931035,3.475970482758621
03/1990,25.70600464516129,12.12502291218638,9.7536246953405,9.561290403225808,8.80961884516129,24.607741419354838,3.8142651290322585
03/1991,25.55183812903226,12.12578458781362,8.373051724910395,12.819355161290323,7.238817874193549,20.020644451612903,3.440943819354839
03/1992,25.57011787096774,12.123467446236559,8.466618306451613,9.877419251612903,7.9809358645161295,22.29677406451613,3.4840901677419356
03/1993,25.350091645161292,12.124195958781362,9.101099157706093,8.751612841935483,8.35492544516129,24.08516064516129,3.7009423193548385
