Date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
09/1998,60.266666666666666,26.75183356666667,20.993500200000003,23.143778333333334,30.35385013333333,23.752213733333335,26.1467025,12.200331231481481,7.730454217592593,9.633333656666666,9.633333656666666,12.033333333333333,14.713990516666666,34.90799926666667,217.3659267333333,15.315333333333333,2.9989572166666667
09/1999,58.53333333333333,26.896833599999997,20.328500233333333,22.9425291,30.1595361,22.845825066666666,25.6868102,12.203339324074074,9.762889092592593,6.01999976,6.01999976,9.4,14.718563273333332,34.775999133333336,214.2674312,17.828666666666667,3.47846009
09/2000,59.13333333333333,26.550166866666665,20.051833499999997,22.63301446666667,29.941798733333332,22.352507566666667,25.19095713333333,12.194249444444445,8.84634387962963,6.790000196666667,6.790000196666667,9.133333333333333,15.182764733333332,35.0159989,182.83551253333334,16.861666666666668,3.2915977033333332
09/2001,58.53333333333333,27.490166933333334,20.5368335,23.425791866666668,31.02700283333333,23.37056073333333,26.416607166666665,12.1970385,9.922043916666667,6.48666643,6.48666643,8.966666666666667,14.11503704,32.951999566666665,222.8530232,18.634666666666664,3.686448746666667
09/2002,57.46666666666667,25.878500166666665,20.401833633333336,22.522112266666667,28.8134623,22.715183633333332,25.1699417,12.200024388888888,6.746355853703704,11.510000078,11.510000078,13.033333333333333,15.851754093333334,35.74799946666667,228.6427872666667,14.602,2.873447825
09/2003,61.0,26.798500266666668,20.488500199999997,22.911278633333332,30.242654833333333,23.080072066666666,25.718488266666668,12.202969925925926,8.773917592592593,10.226666676666667,10.226666676666667,11.533333333333333,14.86312835,35.08799933333333,215.86968800000002,16.802333333333333,3.2700262733333334
09/2004,56.6,27.0401668,20.381833466666667,23.007805733333335,30.45499596666667,22.929607866666668,25.6436437,12.193811231481481,9.326975324074075,6.069999923333333,6.069999923333333,8.833333333333334,15.4548299,35.579999566666665,168.33189589999998,18.245333333333335,3.5882925
09/2005,60.13333333333333,26.19350013333333,20.46516696666667,22.68884853333333,29.373901,22.95982873333333,25.426531466666667,12.196667444444444,6.903232612962963,13.363333358,13.363333358,12.633333333333333,16.144687,36.0959992,241.56645250000003,14.221,2.804251262333333
09/2006,57.53333333333333,26.5401669,20.2218336,22.822528533333333,30.12299846666667,22.8767203,25.864704500000002,12.199595898148148,8.18386939074074,9.436666336666667,9.436666336666667,12.033333333333333,13.033351953333332,29.819998933333334,261.7283816666667,16.113333333333333,3.160124746666667
09/2007,61.13333333333333,27.11683353333333,20.43016683333333,23.1362092,31.270938666666666,23.2945875,26.4394985,12.202492268518517,8.402120875,11.583333464666667,11.583333464666667,11.633333333333333,11.92006518,28.6439995,247.92402099999998,16.874666666666666,3.3304737033333334
09/2008,58.6,26.061833566666667,20.4168336,22.626140200000002,29.213203266666664,22.59079373333333,25.159136666666665,12.193347870370369,7.305170648148148,8.679999953333333,8.679999953333333,12.433333333333334,16.925500866666667,37.979999199999995,215.06424209999997,14.773,2.8924678249999998
09/2009,59.8,25.131833533333335,20.575166866666667,22.290445633333334,27.988271866666665,22.333344266666664,24.5818753,12.19618388888889,5.193737705462963,22.18333354,22.18333354,15.933333333333334,19.716304009999998,42.19199886666667,252.10891433333333,11.514999999999999,2.2119025613333334
09/2010,60.46666666666667,27.6401669,20.536833533333333,23.4318344,31.7777504,23.521005266666666,26.791223566666666,12.199180175925926,8.887307796296295,7.8599999013333335,7.8599999013333335,9.4,12.368548,30.20399946666667,177.2763615,17.808666666666667,3.5487576200000004
09/2011,57.06666666666667,25.455166966666663,20.585166933333333,22.50475123333333,27.68016426666667,22.4973403,24.65353766666667,12.202066333333335,7.045540246296296,9.099999986666665,9.099999986666665,12.366666666666667,19.599226533333333,42.0359993,250.554697,13.699666666666667,2.664738493333333
09/2012,60.53333333333333,26.28516696666667,19.958500266666665,22.5435705,30.0572169,22.807152499999997,25.707429366666666,12.192925314814813,7.403127571296296,11.776666683333334,11.776666683333334,13.6,11.594305133333334,28.091999199999997,172.20607149999998,14.613333333333335,2.8963054433333335
09/2013,59.86666666666667,25.873500133333334,20.236833566666668,22.444751466666666,29.121374266666667,22.431436599999998,25.037851166666666,12.195875231481482,6.664145640740741,13.053333986666667,13.053333986666667,14.866666666666667,16.309873156666665,37.535999,221.97270436666668,13.818000000000001,2.6957867
09/2014,55.86666666666667,26.8485002,20.405166866666665,23.014681733333337,30.20250113333333,23.050913700000002,25.951182866666667,12.198823268518519,8.532223185185185,8.306666586666667,8.306666586666667,10.966666666666667,14.491685853333333,33.37199916666667,221.11324506666668,16.497333333333334,3.2402303833333335
09/2015,58.56666666666667,27.2835001,20.588500166666666,23.481626133333336,31.08265503333333,23.5382827,26.7983704,12.20169311111111,8.908751018518519,8.36999996,8.36999996,11.266666666666667,13.19165335,31.043999133333333,238.22014489999998,17.232333333333333,3.3983397566666667
09/2016,61.13333333333333,27.046833566666667,20.938500233333333,23.343986266666665,30.328698999999997,23.66174953333333,26.337162433333333,12.192629231481481,8.603102972222223,16.876666096666668,16.876666096666668,11.8,15.478461556666668,35.18399936666666,208.14351290000002,15.795,3.1592061676666665
09/2017,53.46666666666667,27.464166366666667,20.757499433333333,23.608402533333333,31.593559000000003,23.652693666666668,26.9145262,12.195563277777778,10.014819,3.6833334046666666,3.6833334046666666,6.833333333333333,14.096882899999999,29.3159995,213.91592243333335,18.959999999999997,3.7314079666666666
09/2018,57.93333333333333,26.5391662,20.2541662,22.757083700000003,30.9674681,22.830535933333334,25.864999466666667,12.198549166666668,9.848353407407409,5.376666466666666,5.376666466666666,12.166666666666666,14.240642783333334,29.1599992,202.05109363333335,18.40533333333333,3.474005876666667
09/2019,54.0,25.86749946666667,20.364166133333335,22.422291833333336,28.7408153,21.9649611,24.433632333333332,12.201375222222222,8.552412640092593,10.39999988,10.39999988,14.0,20.441665166666667,40.739999233333336,181.27571096666668,16.69633333333333,3.104374651666667
09/2020,59.0,27.140832766666666,20.669166333333333,23.306318833333332,31.5316091,23.278837166666666,26.719913366666667,12.192271324074074,9.244053546296296,9.120000033333334,9.120000033333334,12.166666666666666,13.958808376666667,29.243999466666665,204.91084266666667,17.977666666666668,3.4868864166666667
09/2021,60.2,26.020833,20.434166333333334,22.6140274,29.6757612,22.663733033333333,25.41123393333333,12.195256851851854,7.594005978703704,13.529999886666667,13.529999886666667,13.833333333333334,16.125020566666667,31.72799943333333,172.26692140000003,15.189,2.9254561600000004
09/2022,61.2,26.390832999999997,20.039166266666665,22.42305556666667,30.3314868,22.466875366666667,25.325297066666668,12.198128361111111,7.759235657407407,8.653333636666668,8.653333636666668,12.9,16.04994221666667,31.3559996,213.90890583333334,16.671666666666667,3.1666496666666664
09/2023,54.733333333333334,26.8991662,20.46916643333333,23.004791833333336,30.8790661,22.990379066666666,26.049064166666668,12.200911796296298,8.79569862037037,6.499999905,6.499999905,12.966666666666667,16.302333633333333,32.351999,240.0621813,18.701,3.54238678
09/2024,57.86666666666667,26.704166333333333,20.80083296666667,23.041319733333335,30.52530576666667,23.1415692,25.970184866666667,12.191848638888889,7.8599135935185185,7.673333451666666,7.673333451666666,13.833333333333334,17.54616782,33.1559994,223.70947953333334,16.708000000000002,3.15340447
10/1990,57.45161290322581,25.918016387096774,20.306725967741937,22.520301741935484,28.52108764516129,22.469561516129033,24.84099029032258,11.840493781362007,8.481934676523297,9.47741944516129,9.47741944516129,9.064516129032258,16.77617406451613,37.39354758064516,126.78347825806452,14.869677419354838,2.966255831612903
10/1991,47.16129032258065,25.709951870967743,19.256725967741932,21.969361032258067,28.589409870967742,21.336939096774195,24.24716306451613,11.843152724014336,8.403518448297492,4.993548398387097,4.993548398387097,8.32258064516129,13.386247977419355,30.832257612903227,128.01025941935484,15.600645161290323,3.084764722580645
10/1992,56.096774193548384,24.755113129032257,19.555113064516128,21.609414387096773,26.988950322580646,21.049654451612902,23.322197161290322,11.8346108781362,6.605677914874552,14.187096708064516,14.187096708064516,10.387096774193548,18.18393095483871,38.787096387096774,121.67845445161291,13.10193548387097,2.610574212903226
10/1993,55.70967741935484,25.274467967741934,19.95511312903226,22.007332193548386,27.69659248387097,21.89650922580645,23.993662096774194,11.8374475,8.43052849014337,9.145161293548387,9.145161293548387,9.64516129032258,16.570714593548388,36.41806303225806,86.33873625806453,14.45258064516129,2.854688258064516
10/1994,49.225806451612904,25.84059693548387,19.118016322580644,22.018756258064517,28.21272558064516,20.65399306451613,23.76523435483871,11.840185698924731,9.047999914390681,3.2387097338709676,3.2387097338709676,6.290322580645161,16.806142112903224,36.27870912903226,97.02412332258065,16.760967741935485,3.401908293548387
10/1995,52.74193548387097,26.068016258064517,20.208338903225805,22.605920483870968,28.946968677419356,22.582440677419353,25.19298548387097,11.842925931899641,7.742741080645161,6.525806422580645,6.525806422580645,8.774193548387096,14.93178048064516,33.54967658064516,132.96808167741935,14.721612903225807,2.9582596719354837
10/1996,54.0,26.463177548387097,20.28253241935484,22.81862177419355,29.41599083870968,22.75928983870968,25.395417870967744,11.834400860215053,9.052366012544802,6.061290529032258,6.061290529032258,11.03225806451613,14.619777622580646,32.423225064516124,91.21959074193549,16.114193548387096,3.221138019354839
10/1997,50.645161290322584,26.795435677419356,20.029306580645162,22.811497967741936,30.020214612903228,22.416553580645164,25.286285741935483,11.837255456989247,9.535648906810035,5.712903322580646,5.712903322580646,6.258064516129032,14.56528901935484,32.82967696774193,96.46875819354838,17.038709677419355,3.433617293548387
10/1998,50.54838709677419,26.21479051612903,20.15350019354839,22.621309806451613,29.144287,22.51478670967742,25.24041248387097,11.839898082437276,7.716353874551971,6.006451425806452,6.006451425806452,9.35483870967742,13.648743183870968,31.145805967741936,132.29260232258065,14.455483870967742,2.9054232696774194
10/1999,59.12903225806452,26.41479048387097,20.108338838709678,22.58260070967742,29.884552032258064,22.627911741935485,25.287409516129035,11.842625322580645,8.55536610842294,6.235483835483871,6.235483835483871,8.870967741935484,13.750740983870967,32.09806380645161,95.94565906451614,15.925161290322581,3.150280816129032
10/2000,56.16129032258065,25.692209774193547,20.345435677419353,22.417949903225807,28.839562677419355,22.91298429032258,25.154264709677417,11.834126129032258,6.409446643010752,10.00322587548387,10.00322587548387,10.612903225806452,13.433747832258064,30.774192999999997,154.24011496774193,12.874516129032259,2.5982831838709677
10/2001,54.54838709677419,26.622855032258062,20.606726032258063,22.887103645161293,29.57545687096774,22.901648548387097,25.239950096774194,11.836853655913977,9.062937046594982,5.661290414516128,5.661290414516128,7.129032258064516,16.62121148387097,36.47612812903226,73.19647644838709,15.960645161290321,3.222279456129032
10/2002,52.806451612903224,26.72446787096774,20.208338935483873,22.8873725483871,29.713483096774194,22.687577032258066,25.428379096774194,11.839475322580645,9.25497886200717,3.5741934658064514,3.5741934658064514,6.129032258064516,13.878842661290323,30.936773822580644,97.86309780645162,16.668387096774193,3.385559159354839
10/2003,49.12903225806452,25.95511306451613,19.882532451612903,22.346847258064514,28.021554096774192,21.853776032258065,24.238408612903225,11.842225304659499,8.36525604390681,4.393548565483871,4.393548565483871,7.838709677419355,16.86684763548387,37.03354761290323,92.11672332258064,15.419677419354839,3.1464042129032257
10/2004,31.483870967741936,27.100274451612904,19.550274387096774,22.63730493548387,27.77422129032258,20.56475877419355,23.32555987096774,11.833691075268817,10.248076944444444,0.9258064832258064,0.9258064832258064,3.0,19.518953096774194,41.31870867741936,70.69019770967742,18.17774193548387,4.089977825806452
10/2005,54.87096774193548,26.05027435483871,20.50672603225806,22.695033064516128,28.734638967741937,22.787302999999998,24.98147264516129,11.836452034050179,8.519343491039427,5.467741751612903,5.467741751612903,8.548387096774194,15.917770096774193,35.86064419354838,92.18057108064517,15.074516129032258,3.033245106451613
10/2006,52.193548387096776,26.33253251612903,19.91801641935484,22.57641751612903,28.543599967741933,21.97421277419355,24.52891877419355,11.839072679211469,9.37736182921147,4.18064515,4.18064515,7.161290322580645,17.130594277419355,36.870966548387095,113.70370909677419,15.868387096774194,3.2479046032258063
10/2007,58.225806451612904,25.142209806451614,20.143822741935484,22.024065322580647,27.475895258064515,21.86807051612903,23.909842483870968,11.841861344086022,6.634713336917563,7.993548477419354,7.993548477419354,9.387096774193548,18.923709661290324,41.4464514516129,129.43763967741936,12.894838709677419,2.575536911612903
10/2008,58.61290322580645,26.661564741935486,20.540597,22.900208225806452,30.274816096774195,23.293827903225807,25.834700903225805,11.833357697132616,7.805061702598567,8.435483483870966,8.435483483870966,7.67741935483871,13.136920877419355,31.041289903225806,110.49227496774193,15.162903225806453,3.039025011935484
10/2009,52.87096774193548,26.182532451612904,19.674467967741936,22.44785580645161,29.371328387096774,22.187868032258063,25.112766225806453,11.835996792114695,8.50353749874552,7.419355075806452,7.419355075806452,8.935483870967742,13.346098370967743,29.729031548387095,147.8853779354839,15.44741935483871,3.094029462903226
10/2010,54.935483870967744,25.701887225806452,20.24382280645161,22.413984387096775,28.482771774193548,22.736588612903226,25.026766064516128,11.83864755376344,7.202071803763441,11.47419342419355,11.47419342419355,12.225806451612904,13.85234521935484,32.45806374193548,164.52371632258067,13.337419354838708,2.713363364516129
10/2011,55.32258064516129,25.58414535483871,20.369629290322578,22.297990096774196,27.89061516129032,22.545922,24.553531290322578,11.841513539426522,8.21508780376344,8.374193507741936,8.374193507741936,10.258064516129032,16.68288941935484,36.59225751612903,142.0949899032258,14.54225806451613,2.870629793548387
10/2012,49.903225806451616,26.605113161290323,19.877693903225808,22.60827241935484,29.010652,21.985842129032257,24.60290025806452,11.833000528673836,9.192216191756271,6.03225807032258,6.03225807032258,5.483870967741935,15.452915338709676,33.37548367741936,96.02448922580645,16.816129032258065,3.4698111870967745
10/2013,44.70967741935484,25.455113258064518,19.45027429032258,21.96714283870968,27.592332903225806,21.184965516129033,23.831908516129033,11.835711164874553,8.139880421863799,6.496774504838709,6.496774504838709,8.548387096774194,15.692160541935484,35.66322551612903,118.4094825483871,14.716774193548387,2.9714969870967742
10/2014,54.58064516129032,26.814790516129033,20.292209967741933,22.919630096774192,29.258898032258067,22.551960774193546,25.07958948387097,11.83838133512545,9.42459132078853,3.5774193564516126,3.5774193564516126,6.193548387096774,15.498379951612902,33.14322483870968,81.39396803225807,16.516774193548386,3.4126089612903225
10/2015,47.903225806451616,26.977693838709676,20.327693677419354,23.066740096774193,30.296265870967744,22.691359129032257,25.619125548387096,11.841270134408601,9.347719838709677,6.838709752903226,6.838709752903226,7.806451612903226,13.985852612903225,30.530321612903226,137.12812177419354,16.77258064516129,3.425302423870968
10/2016,58.806451612903224,26.256726096774194,20.634145290322582,22.847250677419353,29.67826135483871,23.528929064516127,25.96777777419355,11.83277546594982,7.406222774193548,11.693548181935485,11.693548181935485,11.32258064516129,12.699538261290323,29.79870941935484,173.04848848387095,13.27032258064516,2.661491227096774
10/2017,52.16129032258065,25.79862858064516,20.137338419354837,22.339959967741937,28.522364032258064,22.125075741935483,24.61826135483871,11.835391639784946,8.558209682168458,4.864516424193548,4.864516424193548,7.516129032258065,17.02100179032258,33.68903177419355,106.23675179032259,15.3,3.029850129032258
10/2018,36.645161290322584,26.797015741935486,19.648628548387098,22.48928735483871,28.832650193548385,20.731294096774192,23.782462741935483,11.83811582437276,10.48505718637993,1.1032257867741937,1.1032257867741937,3.6129032258064515,20.637487451612902,39.80903083870968,79.84793364516129,19.82225806451613,3.9639300129032256
10/2019,44.54838709677419,26.888951193548387,19.971209322580645,22.704005129032257,29.34366535483871,21.398674774193548,24.439927838709675,11.841011120071684,10.304922562724014,4.338709862903226,4.338709862903226,6.064516129032258,19.80754320967742,38.55483787096774,93.86890419354839,19.168387096774193,3.807981906451613
10/2020,56.354838709677416,25.77443506451613,20.227661032258066,22.354274387096776,29.146737451612903,22.33755416129032,25.03825158064516,11.832384139784946,7.217757076164875,15.019354824193549,15.019354824193549,12.903225806451612,16.367182322580646,33.82838612903225,152.90988761290322,14.094193548387098,2.7464339532258064
10/2021,58.354838709677416,25.42766093548387,20.350241451612902,22.241506322580648,28.457784612903225,22.016533,24.419484032258065,11.83499638888889,6.799619613709677,9.18709695,9.18709695,12.419354838709678,20.381808161290323,38.57806377419355,148.17039783870968,14.226774193548389,2.686741366129032
10/2022,44.16129032258065,25.853467258064516,19.61153187096774,22.13895222580645,28.748819709677417,21.12336677419355,24.03510064516129,11.837692562724014,8.714231066308244,4.658064267741936,4.658064267741936,6.129032258064516,17.89816185483871,34.11870906451613,94.73919325806452,17.144193548387097,3.3044130496774193
10/2023,58.16129032258065,26.976048064516128,20.434112516129034,22.95776870967742,31.34191151612903,23.298390258064515,26.20972129032258,11.840586675627241,9.170936442652328,5.425806509677419,5.425806509677419,9.32258064516129,13.835566467741936,27.719999645161288,135.42639964516127,17.17032258064516,3.321804406451613
10/2024,53.064516129032256,26.505080193548384,19.94540290322581,22.559381580645162,29.797040064516132,22.009051467741937,24.96466806451613,11.83197224014337,8.978007231182795,4.303225774193549,4.303225774193549,8.516129032258064,17.24517929032258,33.63096722580645,132.2726172580645,17.26967741935484,3.361497277419355
11/1990,42.53333333333333,24.7168335,18.641833533333333,21.2251679,26.069024033333335,19.690934766666665,22.529816533333335,11.530103231481482,7.649571222222222,6.750000093333333,6.750000093333333,7.266666666666667,18.97399591666667,40.81199886666666,121.38265783333333,13.241000000000001,2.6848626033333334
11/1991,36.63333333333333,24.8135002,18.325166933333332,20.961070099999997,24.292653166666664,18.47824145,20.903712266666666,11.532277749999999,9.258708617592593,0.48666667166666666,0.48666667166666666,2.8,23.180563600000003,47.92799866666667,69.8960963,14.794666666666668,3.2289814199999998
11/1992,41.63333333333333,23.461833566666666,17.861833433333334,20.102805933333336,22.807355066666666,17.50690535,19.734970633333333,11.525942768518519,8.192594787037036,0.7733333483333333,0.7733333483333333,3.8333333333333335,25.1875423,50.66399893333333,66.98374483333333,13.771333333333333,2.859838093333333
11/1993,28.6,25.678500233333335,18.968500133333336,21.713153733333336,26.474974633333332,19.9811599,22.617839833333335,11.527832694444445,8.346900809259258,3.9766666183333332,3.9766666183333332,3.966666666666667,19.475548333333332,41.78399886666667,83.85079086666666,15.230333333333334,3.2055242400000004
11/1994,33.46666666666667,25.200166866666667,19.0035002,21.452528066666666,24.529387466666666,19.308720666666666,21.507634466666666,11.529970324074075,9.566638851851852,0.5800000280000001,0.5800000280000001,3.1333333333333333,24.92616663333333,50.32799893333333,70.95600343333334,14.653666666666668,3.20042297
11/1995,43.833333333333336,24.0385001,18.750166966666665,20.93752853333333,24.614250000000002,19.282057566666666,21.649794233333335,11.532173509259259,7.271137998055555,5.403333541333334,5.403333541333334,5.633333333333334,21.1213371,43.4999982,87.3708802,12.371666666666666,2.5461226476666665
11/1996,53.06666666666667,24.8785002,19.87683356666667,21.813084033333332,26.7646381,21.4308169,23.61163133333333,11.525782601851853,7.537883787037036,7.153333446666666,7.153333446666666,12.266666666666667,18.17130321333333,39.767998600000006,90.51263906666667,12.671999999999999,2.4987597933333334
11/1997,29.433333333333334,26.193500233333335,19.131833566666668,22.152319900000002,27.080799666666667,20.258894333333334,23.1579258,11.527719435185185,9.248058018518519,1.2866665896666665,1.2866665896666665,3.0,19.641137583333332,40.90799886666667,79.10385986666667,15.833666666666666,3.350466665
11/1998,53.333333333333336,24.418500166666664,19.736833466666667,21.562390100000002,26.0608222,21.1780363,23.183343966666666,11.529840370370371,5.063952043148148,16.243333603333333,16.243333603333333,10.433333333333334,19.244972616666665,41.819999,92.46579969999999,10.639000000000001,2.199333117666667
11/1999,45.4,24.95683346666667,19.703500133333332,21.795028566666666,26.357090933333332,20.9548781,23.1197782,11.531952824074073,7.904354783333333,4.026666621666666,4.026666621666666,6.466666666666667,19.859154699999998,41.55599863333334,75.0025412,13.105333333333332,2.7264307563333334
11/2000,36.266666666666666,24.7385001,19.141833466666665,21.413223266666666,25.828565266666665,19.9703093,22.34988996666667,11.525535555555557,8.185919035185185,1.9399999716666665,1.9399999716666665,5.2,19.933336433333334,41.99999916666666,70.51721026666668,14.258333333333333,2.8771945266666665
11/2001,36.0,24.061833533333335,18.29350023333333,20.702181066666665,24.256918,18.472565866666667,20.9777841,11.527450175925926,7.937706606481481,3.5399999433333336,3.5399999433333336,3.6333333333333333,22.102471733333335,45.899998966666665,80.78421546666667,13.785,2.944480939
11/2002,49.46666666666667,24.913500199999998,19.918500166666664,21.875375766666664,25.9760907,21.111667566666664,23.129110433333334,11.52957262962963,7.270158901851852,3.5700001083333333,3.5700001083333333,7.266666666666667,20.80859548333333,43.2719995,69.70999166666667,12.388,2.576183423333333
11/2003,24.266666666666666,26.3535002,19.0568335,22.132944633333334,27.12836286666667,20.0005087,22.959698033333332,11.531629537037038,9.267487096296296,1.7200000966666666,1.7200000966666666,3.6333333333333333,19.2494886,40.6679993,96.1969827,16.816,3.5903126656666666
11/2004,30.6,26.746833700000003,19.6051668,22.416000333333333,26.2395031,20.075399633333333,22.492940033333333,11.525134101851851,8.93784585185185,0.6066666846666667,0.6066666846666667,2.7666666666666666,24.004829333333337,49.931999,71.03789423333333,14.524666666666667,3.620414326666667
11/2005,44.46666666666667,25.4835001,19.505166866666666,21.93856956666667,26.886475800000003,20.810871966666664,23.28683253333333,11.527107620370371,8.368957212962963,2.4266667296666666,2.4266667296666666,5.133333333333334,19.272051416666667,40.1159993,78.78294883333334,14.495666666666667,2.989753131333333
11/2006,24.566666666666666,27.645166866666667,19.728500133333334,22.982389666666666,28.874524566666665,21.223414333333334,24.2280542,11.529260166666667,9.967097641666667,1.0933333463333335,1.0933333463333335,1.7,17.868941966666668,37.811999,80.42223423333333,17.802666666666667,3.8796397666666667
11/2007,46.03333333333333,23.3851668,18.196833599999998,20.361486666666668,24.441232866666667,18.807818533333332,21.251192683333333,11.53130049074074,5.939010367888889,8.08999992,8.08999992,8.333333333333334,19.2966125,43.271998866666664,69.3394432,11.853333333333333,2.3626921879999996
11/2008,49.46666666666667,24.295166866666666,19.575166799999998,21.3598198,25.141639133333335,20.2926769,22.155220733333334,11.52489599074074,7.027420773703704,3.5099999946666665,3.5099999946666665,6.366666666666666,23.044620766666664,47.4599987,67.50015586666667,11.908333333333333,2.5086422366666667
11/2009,33.0,25.066833666666664,19.080166866666666,21.549194933333336,25.642975966666665,19.567950433333333,22.206106433333332,11.526916648148148,7.920834361111111,5.116666656666666,5.116666656666666,4.033333333333333,22.2822102,46.36799906666667,70.67279093333333,14.137666666666666,2.9991970133333337
11/2010,54.666666666666664,23.388500233333332,19.25183356666667,20.923014533333333,24.815125033333334,20.45620703333333,22.3286253,11.529088972222223,4.392598837074074,9.483333275,9.483333275,11.733333333333333,18.68202408333333,39.71999936666667,69.71784053333334,9.002333333333333,1.8657672776666667
11/2011,46.6,25.256833500000003,19.828500133333332,21.94391776666667,26.341072566666664,20.930104266666667,23.175330266666666,11.531114370370371,8.671650212962962,4.113333435,4.113333435,6.7,20.33710685,42.335999083333334,94.98108316666666,13.680333333333332,2.8124696499999997
11/2012,44.4,26.7835002,20.436833666666665,22.965029599999998,28.680934099999998,22.4386698,24.77769506666667,11.524702074074074,9.334899874074074,2.8766666666666665,2.8766666666666665,4.1,17.959906733333334,38.09999916666666,79.45511073333334,15.390666666666666,3.2221443553333335
11/2013,38.6,25.271833566666665,19.6118335,21.9205149,25.925090700000002,20.557526399999997,22.893600199999998,11.526808574074073,8.217820948148148,3.8533333900000004,3.8533333900000004,5.366666666666666,22.0582102,45.46799936666666,75.6898161,13.422666666666666,2.826517748333333
11/2014,41.0,26.6418336,20.2285002,22.769195566666667,27.235811533333333,21.537016733333335,23.779477666666665,11.528960416666667,9.06215636111111,2.0866667493333333,2.0866667493333333,3.966666666666667,21.022546266666666,43.715999366666665,75.35766396666666,14.796666666666665,3.351327892333333
11/2015,40.4,26.9401669,20.90850023333333,23.17072316666667,28.002545899999998,22.543674166666666,24.544484666666666,11.530911907407408,9.497789148148147,0.9633333416666667,0.9633333416666667,3.7333333333333334,21.407785466666667,44.2199991,76.4775045,15.132666666666667,3.3379179033333335
11/2016,48.13333333333333,26.0118335,20.631833433333334,22.679333866666664,27.9485304,22.245943666666665,24.462612333333333,11.524541361111112,8.529412135648148,2.709999908,2.709999908,5.7,18.980473800000002,40.487998999999995,72.18783273333334,13.924333333333333,2.8639898500000003
11/2017,42.0,25.15749966666667,20.030833033333334,21.972291900000002,26.379537366666668,20.917602,23.05615026666667,11.526619953703705,8.646711609814815,6.183333794666667,6.183333794666667,5.066666666666666,24.5265325,47.615998766666664,71.99876175666667,14.021333333333333,2.7359943700000002
11/2018,24.533333333333335,26.552499599999997,19.450833033333332,22.1505558,27.286244733333334,19.9570179,22.767414,11.528741194444445,9.525112,2.5733335116666667,2.5733335116666667,3.7666666666666666,24.097712,46.319998266666666,78.42958213333333,17.004666666666665,3.54664288
11/2019,37.166666666666664,24.5274996,18.5491662,20.919166833333335,25.623254499999998,18.746758466666666,21.608791266666667,11.530673870370372,9.120392787962963,4.216666656666667,4.216666656666667,5.666666666666667,23.121246833333334,43.52399883333333,83.04594130000001,15.876333333333333,3.0486891683333335
11/2020,34.46666666666667,25.1991663,19.264166333333332,21.642569499999997,26.372554100000002,19.8450178,22.531146533333335,11.524286148148148,9.132275648148148,7.123333046666667,7.123333046666667,5.566666666666666,23.1596826,44.8199993,83.73304756666667,15.937000000000001,3.1160425003333336
11/2021,51.666666666666664,24.644166366666663,19.922499533333333,21.681597466666666,26.075139433333334,20.608247,22.63162123333333,11.526392074074074,6.990370929759259,4.060000008,4.060000008,9.866666666666667,24.651968133333334,45.51599916666667,72.17121456666668,13.480666666666668,2.5987028533333336
11/2022,38.266666666666666,25.952499466666666,19.720832966666666,22.118055466666664,27.8051722,20.819920566666667,23.507634133333333,11.52841625,9.194973783703704,2.9799999880000003,2.9799999880000003,4.2,20.933941,38.6759992,87.99058986666667,16.544,3.23958319
11/2023,42.6,26.0341662,19.730833033333333,22.144513766666666,27.424249966666665,20.586581666666667,23.242181433333332,11.530277685185185,9.239498883333333,0.8233333033333333,0.8233333033333333,4.0,23.000968266666668,42.215999733333334,75.9295764,16.194666666666667,3.2781664166666666
11/2024,35.666666666666664,25.714166233333334,19.394166199999997,21.8902776,27.622112466666668,20.246483566666665,23.1379712,11.523963027777777,9.507665601851851,1.8100000933333333,1.8100000933333333,4.533333333333333,21.095164599999997,40.46399926666666,80.11308170000001,17.121666666666666,3.3272286633333334
12/1990,37.16129032258065,23.647048645161288,17.434145451612906,20.074266548387097,22.886491225806452,17.246409903225803,19.836728838709675,11.372077177419355,8.004687715053764,0.5258064774193548,0.5258064774193548,2.6774193548387095,23.19121322580645,48.123870258064514,69.6910089032258,12.85225806451613,2.744522690322581
12/1991,38.61290322580645,24.629306806451613,18.05511312903226,20.666001258064515,23.719804387096776,17.790862612903226,20.32438970967742,11.372412983870968,8.449141767921148,0.487096785483871,0.487096785483871,3.032258064516129,23.640240677419357,48.367740677419356,74.04671329032259,13.031935483870969,2.993716222580645
12/1992,22.29032258064516,24.458338935483873,18.069629193548387,20.629038129032256,23.982111774193548,18.214397806451615,20.6611445483871,11.371281191756273,8.34220141984767,0.7935483177419356,0.7935483177419356,2.4838709677419355,21.65772429032258,44.61677367741935,76.48748096774194,13.518064516129032,2.920188693548387
12/1993,41.45161290322581,22.564790548387098,17.309952096774193,19.553836612903226,21.847799612903227,16.844238887096775,19.134099564516127,11.371752284946236,6.7033490815412184,1.3967742419354838,1.3967742419354838,4.064516129032258,24.087499741935485,49.656772870967735,63.574114,11.144838709677419,2.3815334819354836
